date,warehouse_id,warehouse_name,region,product_id,product_name,category,supplier_name,lead_time_days,unit_cost,unit_price,beginning_inventory,units_received,units_demanded,units_sold,ending_inventory,reorder_point,safety_stock,stockout_flag,days_of_supply
2026-05-23,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,96,0,14,14,82,78,29,False,8.4
2026-05-24,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,82,0,5,5,77,78,29,False,7.9
2026-05-25,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,77,0,10,10,67,78,29,False,6.8
2026-05-26,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,67,0,8,8,59,78,29,False,6.0
2026-05-27,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,59,0,4,4,55,78,29,False,5.6
2026-05-28,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,55,0,7,7,48,78,29,False,4.9
2026-05-29,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,48,98,5,5,141,78,29,False,14.4
2026-05-30,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,141,0,9,9,132,78,29,False,13.5
2026-05-31,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,132,0,9,9,123,78,29,False,12.6
2026-06-01,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,123,0,7,7,116,78,29,False,11.8
2026-06-02,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,116,0,12,12,104,78,29,False,10.6
2026-06-03,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,104,0,11,11,93,78,29,False,9.5
2026-06-04,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,93,0,9,9,84,78,29,False,8.6
2026-06-05,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,84,0,11,11,73,78,29,False,7.4
2026-06-06,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,73,0,9,9,64,78,29,False,6.5
2026-06-07,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,64,0,14,14,50,78,29,False,5.1
2026-06-08,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,50,0,9,9,41,78,29,False,4.2
2026-06-09,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,41,0,13,13,28,78,29,False,2.9
2026-06-10,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,28,0,7,7,21,78,29,False,2.1
2026-06-11,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,21,98,17,17,102,78,29,False,10.4
2026-06-12,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,102,0,11,11,91,78,29,False,9.3
2026-06-13,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,91,0,7,7,84,78,29,False,8.6
2026-06-14,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,84,0,7,7,77,78,29,False,7.9
2026-06-15,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,77,0,7,7,70,78,29,False,7.1
2026-06-16,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,70,0,14,14,56,78,29,False,5.7
2026-06-17,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,56,0,8,8,48,78,29,False,4.9
2026-06-18,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,48,0,6,6,42,78,29,False,4.3
2026-06-19,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,42,0,9,9,33,78,29,False,3.4
2026-06-20,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,33,98,6,6,125,78,29,False,12.8
2026-06-21,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,125,0,10,10,115,78,29,False,11.7
2026-06-22,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,115,0,8,8,107,78,29,False,10.9
2026-06-23,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,107,0,9,9,98,78,29,False,10.0
2026-06-24,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,98,0,12,12,86,78,29,False,8.8
2026-06-25,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,86,0,10,10,76,78,29,False,7.8
2026-06-26,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,76,0,3,3,73,78,29,False,7.4
2026-06-27,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,73,0,4,4,69,78,29,False,7.0
2026-06-28,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,69,0,6,6,63,78,29,False,6.4
2026-06-29,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,63,0,4,4,59,78,29,False,6.0
2026-06-30,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,59,0,11,11,48,78,29,False,4.9
2026-07-01,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,48,98,12,12,134,78,29,False,13.7
2026-07-02,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,134,0,13,13,121,78,29,False,12.3
2026-07-03,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,121,0,12,12,109,78,29,False,11.1
2026-07-04,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,109,0,6,6,103,78,29,False,10.5
2026-07-05,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,103,0,6,6,97,78,29,False,9.9
2026-07-06,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,97,0,8,8,89,78,29,False,9.1
2026-07-07,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,89,0,17,17,72,78,29,False,7.3
2026-07-08,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,72,0,9,9,63,78,29,False,6.4
2026-07-09,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,63,0,9,9,54,78,29,False,5.5
2026-07-10,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,54,0,6,6,48,78,29,False,4.9
2026-07-11,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,48,98,7,7,139,78,29,False,14.2
2026-07-12,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,139,0,3,3,136,78,29,False,13.9
2026-07-13,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,136,0,13,13,123,78,29,False,12.6
2026-07-14,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,123,0,7,7,116,78,29,False,11.8
2026-07-15,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,116,0,10,10,106,78,29,False,10.8
2026-07-16,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,106,0,13,13,93,78,29,False,9.5
2026-07-17,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,93,0,7,7,86,78,29,False,8.8
2026-07-18,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,86,0,3,3,83,78,29,False,8.5
2026-07-19,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,83,0,12,12,71,78,29,False,7.2
2026-07-20,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,71,0,10,10,61,78,29,False,6.2
2026-07-21,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,61,0,11,11,50,78,29,False,5.1
2026-07-22,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,50,0,12,12,38,78,29,False,3.9
2026-07-23,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,38,0,4,4,34,78,29,False,3.5
2026-07-24,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,34,0,5,5,29,78,29,False,3.0
2026-07-25,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,29,98,5,5,122,78,29,False,12.4
2026-07-26,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,122,0,7,7,115,78,29,False,11.7
2026-07-27,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,115,0,9,9,106,78,29,False,10.8
2026-07-28,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,106,0,10,10,96,78,29,False,9.8
2026-07-29,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,5,2.0,6.99,96,0,7,7,89,78,29,False,9.1
2026-07-30,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,89,0,7,7,82,78,29,False,8.4
2026-07-31,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,82,0,8,8,74,78,29,False,7.6
2026-08-01,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,74,0,4,4,70,78,29,False,7.1
2026-08-02,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,6,2.0,6.99,70,0,4,4,66,78,29,False,6.7
2026-08-03,WH-NORTHWEST,Portland DC,Northwest,O1,Gel Pens 12-Pack,Office Supplies,OfficeMart Wholesale,4,2.0,6.99,66,0,10,10,56,78,29,False,5.7
2026-05-06,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,100,0,9,9,91,67,25,False,10.8
2026-05-07,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,91,0,8,8,83,67,25,False,9.9
2026-05-08,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,83,0,5,5,78,67,25,False,9.3
2026-05-09,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,78,0,2,2,76,67,25,False,9.0
2026-05-10,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,76,0,4,4,72,67,25,False,8.6
2026-05-11,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,72,0,6,6,66,67,25,False,7.9
2026-05-12,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,66,0,13,13,53,67,25,False,6.3
2026-05-13,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,53,0,10,10,43,67,25,False,5.1
2026-05-14,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,43,0,6,6,37,67,25,False,4.4
2026-05-15,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,37,0,5,5,32,67,25,False,3.8
2026-05-16,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,32,84,6,6,110,67,25,False,13.1
2026-05-17,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,110,0,4,4,106,67,25,False,12.6
2026-05-18,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,106,0,3,3,103,67,25,False,12.3
2026-05-19,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,103,0,10,10,93,67,25,False,11.1
2026-05-20,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,93,0,9,9,84,67,25,False,10.0
2026-05-21,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,84,0,10,10,74,67,25,False,8.8
2026-05-22,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,74,0,10,10,64,67,25,False,7.6
2026-05-23,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,64,0,8,8,56,67,25,False,6.7
2026-05-24,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,56,0,9,9,47,67,25,False,5.6
2026-05-25,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,47,0,11,11,36,67,25,False,4.3
2026-05-26,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,36,0,9,9,27,67,25,False,3.2
2026-05-27,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,27,0,7,7,20,67,25,False,2.4
2026-05-28,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,20,84,3,3,101,67,25,False,12.0
2026-05-29,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,101,0,10,10,91,67,25,False,10.8
2026-05-30,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,91,0,4,4,87,67,25,False,10.4
2026-05-31,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,87,0,5,5,82,67,25,False,9.8
2026-06-01,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,82,0,7,7,75,67,25,False,8.9
2026-06-02,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,75,0,10,10,65,67,25,False,7.7
2026-06-03,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,65,0,8,8,57,67,25,False,6.8
2026-06-04,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,57,0,12,12,45,67,25,False,5.4
2026-06-05,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,45,0,5,5,40,67,25,False,4.8
2026-06-06,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,40,84,5,5,119,67,25,False,14.2
2026-06-07,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,119,0,3,3,116,67,25,False,13.8
2026-06-08,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,116,0,6,6,110,67,25,False,13.1
2026-06-09,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,110,0,13,13,97,67,25,False,11.5
2026-06-10,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,97,0,7,7,90,67,25,False,10.7
2026-06-11,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,90,0,6,6,84,67,25,False,10.0
2026-06-12,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,84,0,4,4,80,67,25,False,9.5
2026-06-13,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,80,0,5,5,75,67,25,False,8.9
2026-06-14,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,75,0,13,13,62,67,25,False,7.4
2026-06-15,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,62,0,11,11,51,67,25,False,6.1
2026-06-16,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,51,0,8,8,43,67,25,False,5.1
2026-06-17,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,43,0,14,14,29,67,25,False,3.5
2026-06-18,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,29,0,7,7,22,67,25,False,2.6
2026-06-19,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,22,0,10,10,12,67,25,False,1.4
2026-06-20,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,12,84,6,6,90,67,25,False,10.7
2026-06-21,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,90,0,5,5,85,67,25,False,10.1
2026-06-22,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,85,0,11,11,74,67,25,False,8.8
2026-06-23,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,74,0,11,11,63,67,25,False,7.5
2026-06-24,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,63,0,8,8,55,67,25,False,6.5
2026-06-25,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,55,0,12,12,43,67,25,False,5.1
2026-06-26,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,43,0,13,13,30,67,25,False,3.6
2026-06-27,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,30,0,6,6,24,67,25,False,2.9
2026-06-28,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,24,0,9,9,15,67,25,False,1.8
2026-06-29,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,15,84,7,7,92,67,25,False,11.0
2026-06-30,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,92,0,11,11,81,67,25,False,9.6
2026-07-01,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,81,0,5,5,76,67,25,False,9.0
2026-07-02,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,76,0,11,11,65,67,25,False,7.7
2026-07-03,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,65,0,12,12,53,67,25,False,6.3
2026-07-04,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,53,0,5,5,48,67,25,False,5.7
2026-07-05,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,48,0,10,10,38,67,25,False,4.5
2026-07-06,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,38,0,6,6,32,67,25,False,3.8
2026-07-07,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,32,84,5,5,111,67,25,False,13.2
2026-07-08,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,111,0,7,7,104,67,25,False,12.4
2026-07-09,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,104,0,7,7,97,67,25,False,11.5
2026-07-10,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,97,0,5,5,92,67,25,False,11.0
2026-07-11,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,92,0,5,5,87,67,25,False,10.4
2026-07-12,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,87,0,11,11,76,67,25,False,9.0
2026-07-13,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,76,0,6,6,70,67,25,False,8.3
2026-07-14,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,5,3.0,8.99,70,0,10,10,60,67,25,False,7.1
2026-07-15,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,60,0,11,11,49,67,25,False,5.8
2026-07-16,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,4,3.0,8.99,49,0,8,8,41,67,25,False,4.9
2026-07-17,WH-NORTHWEST,Portland DC,Northwest,O2,Sticky Notes Multi-Pack,Office Supplies,OfficeMart Wholesale,6,3.0,8.99,41,0,12,12,29,67,25,False,3.5
