employee_id,pay_period,gross_pay,tax,benefit_deduction,retirement,net_pay
100400,2026-02-01,7742.92,1703.44,100,387.15,5552.33
100401,2026-02-01,13249.5,2914.89,100,662.48,9572.13
100402,2026-02-01,4653.25,1023.72,220,232.66,3176.87
100403,2026-02-01,4327.0,951.94,100,216.35,3058.71
100405,2026-02-01,16791.75,3694.18,220,839.59,12037.98
100406,2026-02-01,8007.08,1761.56,400,400.35,5445.17
100407,2026-02-01,12164.25,2676.14,100,608.21,8779.9
100408,2026-02-01,8792.67,1934.39,220,439.63,6198.65
100409,2026-02-01,14784.67,3252.63,400,739.23,10392.81
100410,2026-02-01,8967.0,1972.74,100,448.35,6445.91
100411,2026-02-01,3428.42,754.25,400,171.42,2102.75
100412,2026-02-01,12295.25,2704.96,220,614.76,8755.53
100413,2026-02-01,16885.0,3714.7,220,844.25,12106.05
100414,2026-02-01,4379.75,963.54,220,218.99,2977.22
100415,2026-02-01,12852.75,2827.6,220,642.64,9162.51
100416,2026-02-01,8943.33,1967.53,100,447.17,6428.63
100417,2026-02-01,27682.58,6090.17,400,1384.13,19808.28
100418,2026-02-01,3885.42,854.79,400,194.27,2436.36
100419,2026-02-01,8379.08,1843.4,220,418.95,5896.73
100420,2026-02-01,20023.08,4405.08,220,1001.15,14396.85
100421,2026-02-01,5557.33,1222.61,220,277.87,3836.85
100422,2026-02-01,6693.33,1472.53,220,334.67,4666.13
100423,2026-02-01,7242.25,1593.3,220,362.11,5066.84
100424,2026-02-01,14943.17,3287.5,220,747.16,10688.51
100425,2026-02-01,12691.75,2792.18,220,634.59,9044.98
100426,2026-02-01,5521.17,1214.66,100,276.06,3930.45
100427,2026-02-01,7869.42,1731.27,100,393.47,5644.68
100428,2026-02-01,13892.0,3056.24,220,694.6,9921.16
100429,2026-02-01,6849.0,1506.78,220,342.45,4779.77
100430,2026-02-01,11309.17,2488.02,100,565.46,8155.69
100432,2026-02-01,7578.83,1667.34,220,378.94,5312.55
100433,2026-02-01,4588.92,1009.56,220,229.45,3129.91
100434,2026-02-01,5017.0,1103.74,220,250.85,3442.41
100435,2026-02-01,10835.42,2383.79,400,541.77,7509.86
100436,2026-02-01,14679.08,3229.4,220,733.95,10495.73
100437,2026-02-01,10146.92,2232.32,220,507.35,7187.25
100438,2026-02-01,11621.58,2556.75,400,581.08,8083.75
100439,2026-02-01,5787.83,1273.32,220,289.39,4005.12
100440,2026-02-01,10566.08,2324.54,100,528.3,7613.24
100441,2026-02-01,15007.75,3301.7,220,750.39,10735.66
100442,2026-02-01,14411.92,3170.62,220,720.6,10300.7
100443,2026-02-01,4741.17,1043.06,100,237.06,3361.05
100444,2026-02-01,4816.42,1059.61,100,240.82,3415.99
100446,2026-02-01,13597.75,2991.5,400,679.89,9526.36
100447,2026-02-01,6365.92,1400.5,220,318.3,4427.12
100449,2026-02-01,8549.17,1880.82,100,427.46,6140.89
100451,2026-02-01,8421.33,1852.69,100,421.07,6047.57
100452,2026-02-01,4918.25,1082.02,100,245.91,3490.32
100453,2026-02-01,11539.0,2538.58,220,576.95,8203.47
100454,2026-02-01,14229.5,3130.49,220,711.48,10167.53
100455,2026-02-01,10836.92,2384.12,220,541.85,7690.95
100456,2026-02-01,7346.92,1616.32,100,367.35,5263.25
100457,2026-02-01,13477.58,2965.07,220,673.88,9618.63
100458,2026-02-01,6909.17,1520.02,400,345.46,4643.69
100459,2026-02-01,12247.33,2694.41,100,612.37,8840.55
100460,2026-02-01,4212.25,926.7,400,210.61,2674.94
100461,2026-02-01,6586.42,1449.01,220,329.32,4588.09
100462,2026-02-01,13317.25,2929.8,220,665.86,9501.59
100463,2026-02-01,13281.67,2921.97,220,664.08,9475.62
100464,2026-02-01,12775.17,2810.54,220,638.76,9105.87
100465,2026-02-01,13560.0,2983.2,100,678.0,9798.8
100466,2026-02-01,4456.33,980.39,400,222.82,2853.12
100467,2026-02-01,12274.42,2700.37,220,613.72,8740.33
100468,2026-02-01,11160.58,2455.33,220,558.03,7927.22
100469,2026-02-01,11056.0,2432.32,220,552.8,7850.88
100470,2026-02-01,17685.25,3890.76,220,884.26,12690.23
100471,2026-02-01,6571.5,1445.73,220,328.58,4577.19
100472,2026-02-01,7043.92,1549.66,220,352.2,4922.06
100473,2026-02-01,4849.67,1066.93,100,242.48,3440.26
100474,2026-02-01,10159.5,2235.09,220,507.98,7196.43
100475,2026-02-01,7334.33,1613.55,400,366.72,4954.06
100476,2026-02-01,10222.25,2248.9,100,511.11,7362.24
100477,2026-02-01,13664.17,3006.12,400,683.21,9574.84
100478,2026-02-01,6529.67,1436.53,100,326.48,4666.66
100479,2026-02-01,8464.5,1862.19,400,423.22,5779.09
100481,2026-02-01,11629.92,2558.58,400,581.5,8089.84
100482,2026-02-01,8429.92,1854.58,400,421.5,5753.84
100483,2026-02-01,9270.92,2039.6,400,463.55,6367.77
100484,2026-02-01,20729.83,4560.56,220,1036.49,14912.78
100485,2026-02-01,28681.75,6309.98,220,1434.09,20717.68
100486,2026-02-01,10654.33,2343.95,100,532.72,7677.66
100487,2026-02-01,4654.0,1023.88,220,232.7,3177.42
100488,2026-02-01,6972.92,1534.04,100,348.65,4990.23
100489,2026-02-01,8861.5,1949.53,220,443.08,6248.89
100490,2026-02-01,6759.92,1487.18,220,338.0,4714.74
100492,2026-02-01,19379.83,4263.56,100,968.99,14047.28
100493,2026-02-01,4097.92,901.54,400,204.9,2591.48
100494,2026-02-01,5955.33,1310.17,100,297.77,4247.39
100495,2026-02-01,10882.67,2394.19,220,544.13,7724.35
100496,2026-02-01,9967.67,2192.89,220,498.38,7056.4
100497,2026-02-01,13781.25,3031.88,220,689.06,9840.31
100498,2026-02-01,8933.75,1965.42,100,446.69,6421.64
100499,2026-02-01,12749.5,2804.89,220,637.48,9087.13
100500,2026-02-01,18795.5,4135.01,100,939.78,13620.71
100501,2026-02-01,13793.25,3034.52,100,689.66,9969.07
100502,2026-02-01,9079.33,1997.45,220,453.97,6407.91
100503,2026-02-01,10921.33,2402.69,100,546.07,7872.57
100505,2026-02-01,11686.83,2571.1,100,584.34,8431.39
100506,2026-02-01,10289.08,2263.6,100,514.45,7411.03
100507,2026-02-01,5696.83,1253.3,400,284.84,3758.69
100508,2026-02-01,4748.42,1044.65,100,237.42,3366.35
100509,2026-02-01,11489.25,2527.64,220,574.46,8167.15
100510,2026-02-01,16579.0,3647.38,100,828.95,12002.67
100511,2026-02-01,9192.25,2022.3,220,459.61,6490.34
100512,2026-02-01,15407.58,3389.67,220,770.38,11027.53
100513,2026-02-01,17192.25,3782.3,100,859.61,12450.34
100514,2026-02-01,15405.5,3389.21,100,770.28,11146.01
100515,2026-02-01,8884.33,1954.55,400,444.22,6085.56
100516,2026-02-01,14042.58,3089.37,100,702.13,10151.08
100517,2026-02-01,8050.42,1771.09,220,402.52,5656.81
100518,2026-02-01,17070.5,3755.51,100,853.53,12361.46
100519,2026-02-01,4926.17,1083.76,220,246.31,3376.1
100520,2026-02-01,20783.25,4572.31,100,1039.16,15071.78
100521,2026-02-01,11060.92,2433.4,400,553.05,7674.47
100522,2026-02-01,9154.42,2013.97,220,457.72,6462.73
100523,2026-02-01,3415.83,751.48,220,170.79,2273.56
100524,2026-02-01,11050.42,2431.09,100,552.52,7966.81
100525,2026-02-01,15685.17,3450.74,400,784.26,11050.17
100526,2026-02-01,11576.83,2546.9,100,578.84,8351.09
100527,2026-02-01,8920.08,1962.42,220,446.0,6291.66
100528,2026-02-01,7637.67,1680.29,400,381.88,5175.5
100529,2026-02-01,10594.17,2330.72,220,529.71,7513.74
100530,2026-02-01,6108.75,1343.92,100,305.44,4359.39
100531,2026-02-01,6268.75,1379.12,220,313.44,4356.19
100532,2026-02-01,6465.58,1422.43,220,323.28,4499.87
100533,2026-02-01,10787.58,2373.27,100,539.38,7774.93
100534,2026-02-01,15494.75,3408.84,400,774.74,10911.17
100535,2026-02-01,12855.25,2828.16,100,642.76,9284.33
100536,2026-02-01,6981.5,1535.93,400,349.08,4696.49
100537,2026-02-01,6960.92,1531.4,220,348.05,4861.47
100538,2026-02-01,5513.33,1212.93,400,275.67,3624.73
100539,2026-02-01,12703.33,2794.73,400,635.17,8873.43
100540,2026-02-01,5347.08,1176.36,220,267.35,3683.37
100541,2026-02-01,6344.92,1395.88,220,317.25,4411.79
100542,2026-02-01,22023.92,4845.26,400,1101.2,15677.46
100543,2026-02-01,12051.75,2651.38,100,602.59,8697.78
100544,2026-02-01,11268.5,2479.07,400,563.43,7826.0
100545,2026-02-01,8570.58,1885.53,100,428.53,6156.52
100546,2026-02-01,7241.33,1593.09,220,362.07,5066.17
100547,2026-02-01,8995.83,1979.08,400,449.79,6166.96
100548,2026-02-01,6584.83,1448.66,100,329.24,4706.93
100549,2026-02-01,8366.08,1840.54,220,418.3,5887.24
100550,2026-02-01,21693.0,4772.46,220,1084.65,15615.89
100551,2026-02-01,9108.83,2003.94,220,455.44,6429.45
100552,2026-02-01,9568.83,2105.14,100,478.44,6885.25
100553,2026-02-01,5217.58,1147.87,220,260.88,3588.83
100554,2026-02-01,11076.58,2436.85,220,553.83,7865.9
100555,2026-02-01,7173.17,1578.1,220,358.66,5016.41
100556,2026-02-01,13812.83,3038.82,400,690.64,9683.37
100557,2026-02-01,8801.25,1936.28,220,440.06,6204.91
100558,2026-02-01,11996.0,2639.12,220,599.8,8537.08
100559,2026-02-01,7094.0,1560.68,220,354.7,4958.62
100560,2026-02-01,6647.92,1462.54,220,332.4,4632.98
100561,2026-02-01,6797.5,1495.45,220,339.88,4742.17
100562,2026-02-01,6689.83,1471.76,220,334.49,4663.58
100563,2026-02-01,16169.17,3557.22,220,808.46,11583.49
100564,2026-02-01,14421.92,3172.82,220,721.1,10308.0
100565,2026-02-01,3575.08,786.52,400,178.75,2209.81
100566,2026-02-01,3553.83,781.84,220,177.69,2374.3
100567,2026-02-01,5582.33,1228.11,100,279.12,3975.1
100568,2026-02-01,20149.83,4432.96,220,1007.49,14489.38
100569,2026-02-01,10980.0,2415.6,220,549.0,7795.4
100570,2026-02-01,6207.42,1365.63,100,310.37,4431.42
100571,2026-02-01,7066.5,1554.63,400,353.33,4758.54
100572,2026-02-01,11585.75,2548.87,220,579.29,8237.59
100573,2026-02-01,11054.83,2432.06,100,552.74,7970.03
100574,2026-02-01,7086.92,1559.12,220,354.35,4953.45
100575,2026-02-01,6813.0,1498.86,220,340.65,4753.49
100576,2026-02-01,15421.5,3392.73,220,771.08,11037.69
100577,2026-02-01,10977.33,2415.01,400,548.87,7613.45
100580,2026-02-01,20941.67,4607.17,220,1047.08,15067.42
100581,2026-02-01,7202.67,1584.59,220,360.13,5037.95
100582,2026-02-01,10038.0,2208.36,220,501.9,7107.74
100585,2026-02-01,4856.25,1068.38,220,242.81,3325.06
100586,2026-02-01,5341.08,1175.04,400,267.05,3498.99
100587,2026-02-01,14817.25,3259.8,100,740.86,10716.59
100588,2026-02-01,11040.75,2428.96,220,552.04,7839.75
100589,2026-02-01,5418.5,1192.07,100,270.92,3855.51
100591,2026-02-01,7526.42,1655.81,220,376.32,5274.29
100592,2026-02-01,7923.25,1743.12,100,396.16,5683.97
100593,2026-02-01,11301.33,2486.29,220,565.07,8029.97
100594,2026-02-01,6408.5,1409.87,400,320.42,4278.21
100595,2026-02-01,6811.08,1498.44,220,340.55,4752.09
100596,2026-02-01,7082.83,1558.22,400,354.14,4770.47
100597,2026-02-01,8706.83,1915.5,100,435.34,6255.99
100598,2026-02-01,11299.08,2485.8,220,564.95,8028.33
100600,2026-02-01,11120.67,2446.55,100,556.03,8018.09
100601,2026-02-01,8195.67,1803.05,220,409.78,5762.84
100602,2026-02-01,5070.08,1115.42,220,253.5,3481.16
100604,2026-02-01,16380.33,3603.67,100,819.02,11857.64
100605,2026-02-01,13991.5,3078.13,220,699.58,9993.79
100606,2026-02-01,10625.58,2337.63,220,531.28,7536.67
100607,2026-02-01,8975.83,1974.68,220,448.79,6332.36
100608,2026-02-01,8545.33,1879.97,400,427.27,5838.09
100609,2026-02-01,12305.17,2707.14,400,615.26,8582.77
100610,2026-02-01,13782.08,3032.06,220,689.1,9840.92
100611,2026-02-01,5255.17,1156.14,100,262.76,3736.27
100612,2026-02-01,8685.5,1910.81,100,434.28,6240.41
100613,2026-02-01,10406.92,2289.52,220,520.35,7377.05
100614,2026-02-01,9444.92,2077.88,100,472.25,6794.79
100615,2026-02-01,9135.75,2009.86,220,456.79,6449.1
100616,2026-02-01,10302.33,2266.51,220,515.12,7300.7
100617,2026-02-01,5310.92,1168.4,220,265.55,3656.97
100618,2026-02-01,9106.58,2003.45,100,455.33,6547.8
100619,2026-02-01,14034.58,3087.61,400,701.73,9845.24
100620,2026-02-01,7084.25,1558.54,220,354.21,4951.5
100621,2026-02-01,13086.0,2878.92,220,654.3,9332.78
100622,2026-02-01,5380.0,1183.6,100,269.0,3827.4
100623,2026-02-01,6564.83,1444.26,400,328.24,4392.33
100624,2026-02-01,9183.92,2020.46,400,459.2,6304.26
100625,2026-02-01,4414.75,971.24,400,220.74,2822.77
100627,2026-02-01,8650.42,1903.09,220,432.52,6094.81
100628,2026-02-01,6276.5,1380.83,100,313.83,4481.84
100629,2026-02-01,21448.08,4718.58,220,1072.4,15437.1
100631,2026-02-01,4174.0,918.28,100,208.7,2947.02
100632,2026-02-01,5524.5,1215.39,220,276.23,3812.88
100633,2026-02-01,9142.92,2011.44,220,457.15,6454.33
100634,2026-02-01,7434.08,1635.5,220,371.7,5206.88
100635,2026-02-01,7497.0,1649.34,400,374.85,5072.81
100636,2026-02-01,13493.75,2968.62,220,674.69,9630.44
100637,2026-02-01,5383.58,1184.39,100,269.18,3830.01
100638,2026-02-01,14322.42,3150.93,220,716.12,10235.37
100639,2026-02-01,10615.17,2335.34,220,530.76,7529.07
100640,2026-02-01,4729.25,1040.44,220,236.46,3232.35
100641,2026-02-01,10927.17,2403.98,100,546.36,7876.83
100642,2026-02-01,6899.0,1517.78,220,344.95,4816.27
100643,2026-02-01,9368.83,2061.14,100,468.44,6739.25
100644,2026-02-01,4791.58,1054.15,220,239.58,3277.85
100645,2026-02-01,5119.42,1126.27,400,255.97,3337.18
100646,2026-02-01,10791.58,2374.15,100,539.58,7777.85
100647,2026-02-01,6413.83,1411.04,220,320.69,4462.1
100648,2026-02-01,15535.33,3417.77,220,776.77,11120.79
100649,2026-02-01,6903.92,1518.86,220,345.2,4819.86
100650,2026-02-01,8081.0,1777.82,100,404.05,5799.13
100651,2026-02-01,13456.25,2960.38,220,672.81,9603.06
100652,2026-02-01,6603.83,1452.84,100,330.19,4720.8
100653,2026-02-01,6467.58,1422.87,220,323.38,4501.33
100654,2026-02-01,7042.83,1549.42,100,352.14,5041.27
100655,2026-02-01,5804.58,1277.01,400,290.23,3837.34
100656,2026-02-01,6977.75,1535.1,220,348.89,4873.76
100658,2026-02-01,20561.42,4523.51,220,1028.07,14789.84
100659,2026-02-01,5235.17,1151.74,100,261.76,3721.67
100660,2026-02-01,8041.08,1769.04,100,402.05,5769.99
100661,2026-02-01,4957.58,1090.67,100,247.88,3519.03
100662,2026-02-01,5828.17,1282.2,100,291.41,4154.56
100663,2026-02-01,6418.33,1412.03,100,320.92,4585.38
100664,2026-02-01,13829.25,3042.44,220,691.46,9875.35
100665,2026-02-01,9848.0,2166.56,220,492.4,6969.04
100666,2026-02-01,18700.92,4114.2,100,935.05,13551.67
100667,2026-02-01,5676.83,1248.9,400,283.84,3744.09
100668,2026-02-01,6803.42,1496.75,100,340.17,4866.5
100669,2026-02-01,28700.42,6314.09,100,1435.02,20851.31
100670,2026-02-01,10810.25,2378.26,400,540.51,7491.48
100671,2026-02-01,7345.33,1615.97,220,367.27,5142.09
100672,2026-02-01,5203.83,1144.84,220,260.19,3578.8
100673,2026-02-01,10804.5,2376.99,100,540.22,7787.29
100674,2026-02-01,9574.92,2106.48,220,478.75,6769.69
100675,2026-02-01,12874.92,2832.48,100,643.75,9298.69
100676,2026-02-01,6286.75,1383.08,100,314.34,4489.33
100677,2026-02-01,11107.67,2443.69,100,555.38,8008.6
100678,2026-02-01,5422.25,1192.9,100,271.11,3858.24
100679,2026-02-01,10184.08,2240.5,100,509.2,7334.38
100680,2026-02-01,11012.75,2422.8,220,550.64,7819.31
100681,2026-02-01,10097.75,2221.5,220,504.89,7151.36
100682,2026-02-01,3614.92,795.28,220,180.75,2418.89
100683,2026-02-01,7256.42,1596.41,100,362.82,5197.19
100684,2026-02-01,17254.75,3796.04,100,862.74,12495.97
100685,2026-02-01,13152.75,2893.6,220,657.64,9381.51
100686,2026-02-01,9081.25,1997.88,400,454.06,6229.31
100687,2026-02-01,5361.58,1179.55,100,268.08,3813.95
100688,2026-02-01,10260.0,2257.2,100,513.0,7389.8
100689,2026-02-01,5804.67,1277.03,400,290.23,3837.41
100690,2026-02-01,12322.5,2710.95,100,616.12,8895.43
100691,2026-02-01,8703.67,1914.81,100,435.18,6253.68
100693,2026-02-01,8386.83,1845.1,400,419.34,5722.39
100694,2026-02-01,10050.92,2211.2,220,502.55,7117.17
100695,2026-02-01,7408.33,1629.83,220,370.42,5188.08
100696,2026-02-01,12073.92,2656.26,220,603.7,8593.96
100697,2026-02-01,7835.67,1723.85,100,391.78,5620.04
100698,2026-02-01,16719.42,3678.27,100,835.97,12105.18
100699,2026-02-01,6506.58,1431.45,400,325.33,4349.8
100700,2026-02-01,6975.0,1534.5,400,348.75,4691.75
100701,2026-02-01,5457.75,1200.7,100,272.89,3884.16
100702,2026-02-01,11447.75,2518.5,100,572.39,8256.86
100703,2026-02-01,8257.17,1816.58,220,412.86,5807.73
100704,2026-02-01,8509.83,1872.16,100,425.49,6112.18
100705,2026-02-01,7555.83,1662.28,400,377.79,5115.76
100706,2026-02-01,13287.17,2923.18,220,664.36,9479.63
100707,2026-02-01,4633.42,1019.35,220,231.67,3162.4
100708,2026-02-01,9718.75,2138.12,220,485.94,6874.69
100711,2026-02-01,5282.42,1162.13,220,264.12,3636.17
100712,2026-02-01,6031.5,1326.93,220,301.58,4182.99
100713,2026-02-01,7812.17,1718.68,220,390.61,5482.88
100714,2026-02-01,7074.33,1556.35,220,353.72,4944.26
100715,2026-02-01,16548.08,3640.58,220,827.4,11860.1
100716,2026-02-01,5367.5,1180.85,220,268.38,3698.27
100717,2026-02-01,10895.58,2397.03,100,544.78,7853.77
100718,2026-02-01,3605.25,793.16,220,180.26,2411.83
100719,2026-02-01,5766.5,1268.63,220,288.32,3989.55
100721,2026-02-01,9935.5,2185.81,220,496.78,7032.91
100722,2026-02-01,7546.75,1660.28,400,377.34,5109.13
100723,2026-02-01,18667.0,4106.74,220,933.35,13406.91
100724,2026-02-01,7277.67,1601.09,400,363.88,4912.7
100725,2026-02-01,9307.42,2047.63,220,465.37,6574.42
100726,2026-02-01,5128.83,1128.34,220,256.44,3524.05
100727,2026-02-01,4193.67,922.61,220,209.68,2841.38
100728,2026-02-01,5045.42,1109.99,400,252.27,3283.16
100729,2026-02-01,8160.67,1795.35,400,408.03,5557.29
100730,2026-02-01,14666.0,3226.52,100,733.3,10606.18
100731,2026-02-01,6584.92,1448.68,100,329.25,4706.99
100732,2026-02-01,6432.08,1415.06,220,321.6,4475.42
100733,2026-02-01,15166.33,3336.59,100,758.32,10971.42
100734,2026-02-01,19349.33,4256.85,100,967.47,14025.01
100735,2026-02-01,10144.42,2231.77,100,507.22,7305.43
100736,2026-02-01,8283.33,1822.33,100,414.17,5946.83
100737,2026-02-01,29188.42,6421.45,220,1459.42,21087.55
100738,2026-02-01,8818.25,1940.02,400,440.91,6037.32
100739,2026-02-01,11281.58,2481.95,220,564.08,8015.55
100740,2026-02-01,18434.0,4055.48,220,921.7,13236.82
100741,2026-02-01,8753.33,1925.73,220,437.67,6169.93
100742,2026-02-01,11071.75,2435.78,100,553.59,7982.38
100743,2026-02-01,10863.5,2389.97,220,543.18,7710.35
100744,2026-02-01,12066.08,2654.54,220,603.3,8588.24
100745,2026-02-01,8678.0,1909.16,100,433.9,6234.94
100746,2026-02-01,16168.5,3557.07,220,808.42,11583.01
100748,2026-02-01,8996.83,1979.3,400,449.84,6167.69
100749,2026-02-01,9189.17,2021.62,220,459.46,6488.09
100750,2026-02-01,12983.08,2856.28,400,649.15,9077.65
100751,2026-02-01,14222.92,3129.04,220,711.15,10162.73
100752,2026-02-01,7301.33,1606.29,220,365.07,5109.97
100753,2026-02-01,11487.33,2527.21,220,574.37,8165.75
100754,2026-02-01,7234.08,1591.5,220,361.7,5060.88
100755,2026-02-01,7767.33,1708.81,220,388.37,5450.15
100756,2026-02-01,4045.33,889.97,100,202.27,2853.09
100757,2026-02-01,5343.08,1175.48,220,267.15,3680.45
100759,2026-02-01,16750.92,3685.2,100,837.55,12128.17
100760,2026-02-01,7866.67,1730.67,220,393.33,5522.67
100761,2026-02-01,5741.83,1263.2,220,287.09,3971.54
100762,2026-02-01,7573.0,1666.06,220,378.65,5308.29
100763,2026-02-01,10820.83,2380.58,220,541.04,7679.21
100764,2026-02-01,4940.58,1086.93,220,247.03,3386.62
100765,2026-02-01,10010.58,2202.33,220,500.53,7087.72
100766,2026-02-01,4511.58,992.55,220,225.58,3073.45
100767,2026-02-01,8827.25,1942.0,220,441.36,6223.89
100770,2026-02-01,10609.75,2334.14,220,530.49,7525.12
100771,2026-02-01,7691.42,1692.11,100,384.57,5514.74
100773,2026-02-01,9765.92,2148.5,220,488.3,6909.12
100774,2026-02-01,12989.67,2857.73,400,649.48,9082.46
100775,2026-02-01,9306.75,2047.48,100,465.34,6693.93
100776,2026-02-01,14263.5,3137.97,100,713.18,10312.35
100777,2026-02-01,16014.75,3523.24,400,800.74,11290.77
100778,2026-02-01,7092.92,1560.44,400,354.65,4777.83
100779,2026-02-01,6903.5,1518.77,100,345.18,4939.55
100780,2026-02-01,6273.0,1380.06,100,313.65,4479.29
100781,2026-02-01,7765.0,1708.3,220,388.25,5448.45
100782,2026-02-01,5467.25,1202.8,100,273.36,3891.09
100783,2026-02-01,12804.25,2816.94,100,640.21,9247.1
100784,2026-02-01,13203.08,2904.68,220,660.15,9418.25
100785,2026-02-01,9243.83,2033.64,400,462.19,6348.0
100787,2026-02-01,13961.67,3071.57,220,698.08,9972.02
100788,2026-02-01,5666.67,1246.67,100,283.33,4036.67
100790,2026-02-01,12753.25,2805.72,100,637.66,9209.87
100792,2026-02-01,9563.5,2103.97,220,478.18,6761.35
100793,2026-02-01,5564.42,1224.17,400,278.22,3662.03
100794,2026-02-01,7086.33,1558.99,100,354.32,5073.02
100795,2026-02-01,11584.67,2548.63,220,579.23,8236.81
100796,2026-02-01,20524.75,4515.44,220,1026.24,14763.07
100797,2026-02-01,8762.92,1927.84,100,438.15,6296.93
100798,2026-02-01,4894.75,1076.84,400,244.74,3173.17
100799,2026-02-01,8948.92,1968.76,220,447.45,6312.71
100800,2026-02-01,11443.17,2517.5,400,572.16,7953.51
100801,2026-02-01,10725.17,2359.54,220,536.26,7609.37
100802,2026-02-01,16920.33,3722.47,220,846.02,12131.84
100803,2026-02-01,5128.08,1128.18,400,256.4,3343.5
100804,2026-02-01,10389.5,2285.69,220,519.48,7364.33
100805,2026-02-01,11535.17,2537.74,100,576.76,8320.67
100806,2026-02-01,9893.83,2176.64,400,494.69,6822.5
100807,2026-02-01,20294.83,4464.86,100,1014.74,14715.23
100808,2026-02-01,6129.58,1348.51,400,306.48,4074.59
100809,2026-02-01,5354.0,1177.88,220,267.7,3688.42
100810,2026-02-01,4618.25,1016.02,100,230.91,3271.32
100811,2026-02-01,4972.92,1094.04,100,248.65,3530.23
100812,2026-02-01,5847.17,1286.38,220,292.36,4048.43
100813,2026-02-01,15249.42,3354.87,400,762.47,10732.08
100814,2026-02-01,13877.0,3052.94,100,693.85,10030.21
100816,2026-02-01,6034.0,1327.48,100,301.7,4304.82
100817,2026-02-01,5798.75,1275.72,100,289.94,4133.09
100818,2026-02-01,9747.17,2144.38,100,487.36,7015.43
100819,2026-02-01,6896.75,1517.28,220,344.84,4814.63
100820,2026-02-01,6218.17,1368.0,400,310.91,4139.26
100821,2026-02-01,14936.75,3286.08,220,746.84,10683.83
100822,2026-02-01,19563.5,4303.97,400,978.18,13881.35
100823,2026-02-01,15698.33,3453.63,100,784.92,11359.78
100824,2026-02-01,11963.5,2631.97,220,598.18,8513.35
100826,2026-02-01,4341.58,955.15,400,217.08,2769.35
100827,2026-02-01,17738.5,3902.47,400,886.92,12549.11
100828,2026-02-01,13019.67,2864.33,220,650.98,9284.36
100829,2026-02-01,13035.17,2867.74,220,651.76,9295.67
100830,2026-02-01,5667.92,1246.94,100,283.4,4037.58
100831,2026-02-01,8051.92,1771.42,100,402.6,5777.9
100832,2026-02-01,8262.0,1817.64,220,413.1,5811.26
100833,2026-02-01,10938.58,2406.49,220,546.93,7765.16
100834,2026-02-01,23285.92,5122.9,220,1164.3,16778.72
100835,2026-02-01,11332.08,2493.06,220,566.6,8052.42
100836,2026-02-01,9179.92,2019.58,220,459.0,6481.34
100837,2026-02-01,7172.0,1577.84,100,358.6,5135.56
100838,2026-02-01,9456.83,2080.5,220,472.84,6683.49
100839,2026-02-01,9224.42,2029.37,100,461.22,6633.83
100840,2026-02-01,8861.58,1949.55,100,443.08,6368.95
100841,2026-02-01,4730.83,1040.78,100,236.54,3353.51
100842,2026-02-01,4871.33,1071.69,220,243.57,3336.07
100843,2026-02-01,8597.5,1891.45,400,429.88,5876.17
100844,2026-02-01,9992.42,2198.33,100,499.62,7194.47
100845,2026-02-01,10046.75,2210.28,100,502.34,7234.13
100846,2026-02-01,17921.25,3942.68,220,896.06,12862.51
100847,2026-02-01,6221.25,1368.68,220,311.06,4321.51
100848,2026-02-01,20555.5,4522.21,220,1027.78,14785.51
100849,2026-02-01,25059.92,5513.18,400,1253.0,17893.74
100850,2026-02-01,7320.92,1610.6,220,366.05,5124.27
100851,2026-02-01,8987.25,1977.2,400,449.36,6160.69
100854,2026-02-01,7747.67,1704.49,220,387.38,5435.8
100855,2026-02-01,7036.75,1548.08,220,351.84,4916.83
100856,2026-02-01,21916.67,4821.67,220,1095.83,15779.17
100857,2026-02-01,10225.0,2249.5,220,511.25,7244.25
100858,2026-02-01,8655.42,1904.19,220,432.77,6098.46
100859,2026-02-01,6846.58,1506.25,220,342.33,4778.0
100860,2026-02-01,10918.83,2402.14,100,545.94,7870.75
100861,2026-02-01,10905.92,2399.3,100,545.3,7861.32
100862,2026-02-01,14668.58,3227.09,220,733.43,10488.06
100863,2026-02-01,5932.83,1305.22,220,296.64,4110.97
100865,2026-02-01,7953.75,1749.82,220,397.69,5586.24
100866,2026-02-01,18200.75,4004.16,220,910.04,13066.55
100867,2026-02-01,6824.83,1501.46,220,341.24,4762.13
100868,2026-02-01,9832.5,2163.15,100,491.62,7077.73
100870,2026-02-01,11309.5,2488.09,400,565.48,7855.93
100871,2026-02-01,7028.33,1546.23,100,351.42,5030.68
100872,2026-02-01,10586.58,2329.05,220,529.33,7508.2
100873,2026-02-01,8608.58,1893.89,220,430.43,6064.26
100874,2026-02-01,9270.5,2039.51,220,463.52,6547.47
100875,2026-02-01,21511.5,4732.53,100,1075.58,15603.39
100876,2026-02-01,8763.17,1927.9,100,438.16,6297.11
100877,2026-02-01,3916.17,861.56,100,195.81,2758.8
100878,2026-02-01,8636.0,1899.92,220,431.8,6084.28
100879,2026-02-01,5707.67,1255.69,400,285.38,3766.6
100880,2026-02-01,5489.08,1207.6,220,274.45,3787.03
100881,2026-02-01,21963.92,4832.06,100,1098.2,15933.66
100882,2026-02-01,3600.08,792.02,100,180.0,2528.06
100883,2026-02-01,6842.92,1505.44,100,342.15,4895.33
100884,2026-02-01,8698.17,1913.6,220,434.91,6129.66
100885,2026-02-01,11104.67,2443.03,400,555.23,7706.41
